rho,ordinal_covariance
0.05048355186494791,0.034897786734079714
0.05068468155365289,0.03503703380879393
0.05088581124235786,0.03517628265708138
0.05108694093106283,0.035315533280017866
0.051288070619767805,0.03545478567867903
0.051489200308472774,0.035594039854140544
0.05169032999717774,0.035733295807478874
0.05189145968588272,0.03587255353976919
0.05209258937458769,0.03601181305208816
0.05229371906329266,0.03615107434551133
0.052494848751997635,0.036290337421114885
0.052695978440702604,0.03642960227997484
0.05289710812940757,0.03656886892316759
0.05309823781811255,0.0367081373517691
0.05329936750681752,0.03684740756685574
0.053500497195522495,0.03698667956950373
0.053701626884227464,0.037125953360789374
0.053902756572932434,0.03726522894178917
0.05410388626163741,0.03740450631357935
0.05430501595034238,0.03754378547723626
0.05450614563904735,0.03768306643383694
0.054707275327752325,0.03782234918445736
0.054908405016457294,0.037961633730174624
0.055109534705162264,0.03810092007206524
0.05531066439386724,0.03824020821120565
0.05551179408257221,0.03837949814867252
0.05571292377127718,0.03851878988554304
0.055914053459982155,0.038658083422893716
0.056115183148687124,0.03879737876180196
0.056316312837392093,0.03893667590334428
0.05651744252609707,0.039075974848597275
0.05671857221480204,0.039215275598638646
0.05691970190350701,0.03935457815454489
0.057120831592211985,0.039493882517393705
0.057321961280916954,0.03963318868826178
0.05752309096962193,0.03977249666822648
0.0577242206583269,0.03991180645836499
0.05792535034703187,0.04005111805975477
0.058126480035736845,0.04019043147347308
0.058327609724441815,0.04032974670059729
0.058528739413146784,0.04046906374220478
0.05872986910185176,0.04060838259937287
0.05893099879055673,0.0407477032731796
0.0591321284792617,0.04088702576470209
0.059333258167966675,0.04102635007501819
0.059534387856671644,0.041165676205205684
0.059735517545376614,0.04130500415634154
0.05993664723408159,0.04144433392950446
0.06013777692278656,0.041583665525771904
0.06033890661149153,0.04172299894622154
0.060540036300196505,0.041862334191931624
0.060741165988901474,0.042001671263979676
0.06094229567760645,0.042141010163444056
0.06114342536631142,0.042280350891402765
0.06134455505501639,0.04241969344893386
0.061545684743721366,0.04255903783711541
0.061746814432426335,0.042698384057025376
0.061947944121131304,0.04283773210974241
0.06214907380983628,0.042977081996344854
0.06235020349854125,0.04311643371791064
0.06255133318724622,0.04325578727551853
0.0627524628759512,0.04339514267024651
0.06295359256465617,0.04353449990317369
0.06315472225336113,0.04367385897537794
0.06335585194206611,0.04381321988793822
0.06355698163077109,0.04395258264193312
0.06375811131947605,0.04409194723844108
0.06395924100818103,0.044231313678541176
0.064160370696886,0.044370681963311856
0.06436150038559096,0.044510052093832006
0.06456263007429594,0.044649424071180596
0.06476375976300092,0.04478879789643657
0.06496488945170588,0.04492817357067881
0.06516601914041086,0.045067551094986155
0.06536714882911583,0.045206930470437875
0.0655682785178208,0.045346311698113026
0.06576940820652577,0.04548569477909102
0.06597053789523075,0.0456250797144505
0.06617166758393571,0.04576446650527115
0.06637279727264069,0.045903855152632164
0.06657392696134566,0.046043245657613016
0.06677505665005062,0.04618263802129262
0.0669761863387556,0.04632203224475094
0.06717731602746058,0.046461428329067064
0.06737844571616554,0.04660082627532107
0.06757957540487051,0.046740226084592204
0.06778070509357549,0.04687962775796016
0.06798183478228045,0.04701903129650446
0.06818296447098543,0.04715843670130519
0.0683840941596904,0.04729784397344193
0.06858522384839537,0.0474372531139947
0.06878635353710034,0.0475766641240432
0.06898748322580532,0.04771607700466744
0.06918861291451028,0.04785549175694735
0.06938974260321526,0.04799490838196312
0.06959087229192024,0.048134326880794706
0.0697920019806252,0.048273747254522256
0.06999313166933017,0.048413169504226236
0.07019426135803515,0.04855259363098656
0.07039539104674013,0.04869201963588331
0.07059652073544509,0.04883144751999739
0.07079765042415007,0.04897087728440906
0.07099878011285504,0.049110308930198396
0.07119990980156,0.04924974245844614
0.07140103949026498,0.049389177870232934
0.07160216917896996,0.049528615166639076
0.07180329886767492,0.0496680543487457
0.0720044285563799,0.04980749541763284
0.07220555824508487,0.04994693837438212
0.07240668793378983,0.05008638322007329
0.07260781762249481,0.050225829955787935
0.07280894731119979,0.05036527858260663
0.07301007699990475,0.050504729101610676
0.07321120668860973,0.050644181513880435
0.0734123363773147,0.05078363582049754
0.07361346606601966,0.0509230920225429
0.07381459575472464,0.05106255012109766
0.07401572544342962,0.051202010117243166
0.07421685513213458,0.05134147201206006
0.07441798482083956,0.05148093580663042
0.07461911450954453,0.051620401502035326
0.0748202441982495,0.05175986909935608
0.07502137388695447,0.0518993385996742
0.07522250357565945,0.052038810004071054
0.07542363326436441,0.05217828331362866
