"year","coefficient","value"
1526,"Penalized ML",0.20502324147107664
1526,"ML",-0.08837465928296859
1527,"Penalized ML",0.20676431304071008
1527,"ML",0.41729257250329305
1528,"Penalized ML",0.20726927269276324
1528,"ML",0.0095977793537044
1529,"Penalized ML",0.2091813762028384
1529,"ML",0.6272071283559437
1530,"Penalized ML",0.2072436781740789
1530,"ML",0.5454684671676279
1531,"Penalized ML",0.2031344371086468
1531,"ML",0.07897631586992836
1532,"Penalized ML",0.2000417828828768
1532,"ML",0.029763141413688188
1533,"Penalized ML",0.19782847557521713
1533,"ML",-0.11308121231610763
1534,"Penalized ML",0.19747392263599053
1534,"ML",0.22904456387797584
1535,"Penalized ML",0.1969827568841011
1535,"ML",0.30168136293815645
1536,"Penalized ML",0.1955211168193156
1536,"ML",0.13160126030997646
1537,"Penalized ML",0.19452996374480996
1537,"ML",0.3922314947295938
1538,"Penalized ML",0.19229635996764052
1538,"ML",-0.05172215297717795
1539,"Penalized ML",0.19202224063789036
1539,"ML",0.3487403184219641
1540,"Penalized ML",0.19086588630825055
1540,"ML",0.2853946799191595
1541,"Penalized ML",0.18931656109402567
1541,"ML",0.019083828906890046
1542,"Penalized ML",0.18974271355540098
1542,"ML",-0.10789285751074808
1543,"Penalized ML",0.19157394633113412
1543,"ML",0.24880242368433392
1544,"Penalized ML",0.19319974850431257
1544,"ML",0.5358416471918978
1545,"Penalized ML",0.19338060558524356
1545,"ML",0.36882140201483343
1546,"Penalized ML",0.19259307590587615
1546,"ML",0.2940072316308494
1547,"Penalized ML",0.1912592643213401
1547,"ML",0.7097890445961076
1548,"Penalized ML",0.18629638811916888
1548,"ML",0.4058397235584866
1549,"Penalized ML",0.178912830022071
1549,"ML",0.03231813296077032
1550,"Penalized ML",0.17287063020832436
1550,"ML",0.009847736617236673
1551,"Penalized ML",0.16951986614645545
1551,"ML",0.022681632636444536
1552,"Penalized ML",0.16670708084000493
1552,"ML",0.31035804152395613
1553,"Penalized ML",0.1635044984350417
1553,"ML",0.037803976378671424
1554,"Penalized ML",0.16115465771225945
1554,"ML",0.39525790033066466
1555,"Penalized ML",0.157933358099919
1555,"ML",-0.18295020262773176
1556,"Penalized ML",0.15716130358277605
1556,"ML",0.20653761749415478
1557,"Penalized ML",0.1561290601412167
1557,"ML",-0.13539595199994717
1558,"Penalized ML",0.15646354808996776
1558,"ML",0.324827413985111
1559,"Penalized ML",0.15496989600604383
1559,"ML",0.1518654875899931
1560,"Penalized ML",0.15350191180779774
1560,"ML",-0.17748848847665594
1561,"Penalized ML",0.15422694742949655
1561,"ML",-0.3616390604647982
1562,"Penalized ML",0.15834929645295856
1562,"ML",0.12746914789287397
1563,"Penalized ML",0.16246256150943125
