"year","coefficient","value"
1643,"Penalized ML",0.12508548021272234
1643,"ML",0.08754432861550174
1644,"Penalized ML",0.11991476948077251
1644,"ML",0.14155517437762702
1645,"Penalized ML",0.10908379636006658
1645,"ML",0.08026226612695717
1646,"Penalized ML",0.10517422786125762
1646,"ML",0.08701797104942008
1647,"Penalized ML",0.10396908720993948
1647,"ML",0.08525694105299278
1648,"Penalized ML",0.10696598811037333
1648,"ML",0.054181558271008276
1649,"Penalized ML",0.12162556375812522
1649,"ML",0.2171983697726496
1650,"Penalized ML",0.11227453036325045
1650,"ML",0.11874296875030452
1651,"Penalized ML",0.10042216888057423
1651,"ML",0.06217566071629885
1652,"Penalized ML",0.10030630580411207
1652,"ML",0.0939880205493935
1653,"Penalized ML",0.10010476503552929
1653,"ML",0.07114793699728589
1654,"Penalized ML",0.10608667359645048
1654,"ML",0.1426584094164968
1655,"Penalized ML",0.09917968285028037
1655,"ML",0.0269872249556062
1656,"Penalized ML",0.11338118316640634
1656,"ML",0.16505895572663282
1657,"Penalized ML",0.11392816616111459
1657,"ML",0.16630183138638038
1658,"Penalized ML",0.09983913870832427
1658,"ML",0.08919321117049599
1659,"Penalized ML",0.08630497245145809
1659,"ML",0.03871806904670694
1660,"Penalized ML",0.09176160604233405
1660,"ML",0.0780548642807456
1661,"Penalized ML",0.10063109312898376
1661,"ML",0.08727450027364007
1662,"Penalized ML",0.11279992132554571
1662,"ML",0.11686306647935049
1663,"Penalized ML",0.12028299702115543
1663,"ML",0.09260821079934269
1664,"Penalized ML",0.1311526270260581
1664,"ML",0.12027939094854294
1665,"Penalized ML",0.14131682250212171
1665,"ML",0.17372807712535804
1666,"Penalized ML",0.14034719747232421
1666,"ML",0.15065554325784236
1667,"Penalized ML",0.13759298722213914
1667,"ML",0.12971487301308426
1668,"Penalized ML",0.13410415733059877
1668,"ML",0.15380291489892253
1669,"Penalized ML",0.1264579148349034
1669,"ML",0.12452969231840644
1670,"Penalized ML",0.1188411369672796
1670,"ML",0.13312887616883604
1671,"Penalized ML",0.10537489215690345
1671,"ML",0.042877798187536814
1672,"Penalized ML",0.10406644477240502
1672,"ML",0.051307014908649404
1673,"Penalized ML",0.11725921184452116
1673,"ML",0.1157604807341579
1674,"Penalized ML",0.12271471991756686
1674,"ML",0.09171824251225985
1675,"Penalized ML",0.13129323639940899
1675,"ML",0.26091363088252123
1676,"Penalized ML",0.11473435272151848
1676,"ML",0.08758554233172634
1677,"Penalized ML",0.09964966090908405
1677,"ML",0.04234095305892358
1678,"Penalized ML",0.10299363392670263
1678,"ML",0.10292607876009191
1679,"Penalized ML",0.09622980169408538
1679,"ML",0.07933715818023124
1680,"Penalized ML",0.09384225758709577
1680,"ML",0.0661469284456725
1681,"Penalized ML",0.10008919997276824
1681,"ML",0.051569461766742535
1682,"Penalized ML",0.12114987692344724
1682,"ML",0.16616571379307146
1683,"Penalized ML",0.1260181370292351
1683,"ML",0.16805204999842407
1684,"Penalized ML",0.11787876707656496
1684,"ML",0.08650053436233826
1685,"Penalized ML",0.11639543649277156
1685,"ML",0.10204839450165322
1686,"Penalized ML",0.11745350943689767
1686,"ML",0.11988081219124253
1687,"Penalized ML",0.11583501293017667
1687,"ML",0.11115469346317046
1688,"Penalized ML",0.10927623736652865
1688,"ML",0.06367457610342982
1689,"Penalized ML",0.1127701587667859
1689,"ML",0.10071298941809542
1690,"Penalized ML",0.10928915766323867
1690,"ML",0.11403356559237528
1691,"Penalized ML",0.10290091586840162
1691,"ML",0.09283623656337753
1692,"Penalized ML",0.09925349550312136
1692,"ML",0.0896302325592005
1693,"Penalized ML",0.09804056321535613
1693,"ML",0.06456884150136365
1694,"Penalized ML",0.10712341773819921
1694,"ML",0.11978317697167203
1695,"Penalized ML",0.10924607201266877
1695,"ML",0.07973103004047315
1696,"Penalized ML",0.10964392713268757
1696,"ML",0.08706568463874374
1697,"Penalized ML",0.11188896680390392
1697,"ML",0.08219077910180136
1698,"Penalized ML",0.12168776103024688
1698,"ML",0.1277544450665953
1699,"Penalized ML",0.1266783030535139
1699,"ML",0.1780057252545535
1700,"Penalized ML",0.11991523825296793
1700,"ML",0.08652111286217598
1701,"Penalized ML",0.12036958352516579
1701,"ML",0.07709480895593511
1702,"Penalized ML",0.1257475611316295
1702,"ML",0.14813969370670577
1703,"Penalized ML",0.11965327176643681
1703,"ML",0.07898601492068473
1704,"Penalized ML",0.11736095675617711
