"year","coefficient","value"
1655,"ML",0.0930341317048935
1656,"Penalized ML",0.2171293299767792
1656,"ML",0.15965988039382745
1657,"Penalized ML",0.22026161212713932
1657,"ML",0.21512844059197583
1658,"Penalized ML",0.22202631672985307
1658,"ML",0.20121067706389092
1659,"Penalized ML",0.22435415573474207
1659,"ML",0.14214033136214968
1660,"Penalized ML",0.22893946722941694
1660,"ML",0.26224395034157977
1661,"Penalized ML",0.23110839084986173
1661,"ML",0.125819120184747
1662,"Penalized ML",0.23876183675135357
1662,"ML",0.2562837393349029
1663,"Penalized ML",0.24510391147887714
1663,"ML",0.23688340598633306
1664,"Penalized ML",0.25151807023298733
1664,"ML",0.13742774633296317
1665,"Penalized ML",0.2628481831264328
1665,"ML",0.36711350810155485
1666,"Penalized ML",0.26737795659793184
1666,"ML",0.3598985543570057
1667,"Penalized ML",0.26660054704590785
1667,"ML",0.2975793102714289
1668,"Penalized ML",0.26363803205037534
1668,"ML",0.3050094120477184
1669,"Penalized ML",0.25828717778052507
1669,"ML",0.22473817968611173
1670,"Penalized ML",0.2536495752189185
1670,"ML",0.2506789301653801
1671,"Penalized ML",0.2488880511531404
1671,"ML",0.20685715671763713
1672,"Penalized ML",0.24619385737772514
1672,"ML",0.18070000111738496
1673,"Penalized ML",0.24678449890121662
1673,"ML",0.21248283312926397
1674,"Penalized ML",0.24868821655228862
1674,"ML",0.06882722876198681
1675,"Penalized ML",0.25541808551992756
1675,"ML",0.4514026027251182
1676,"Penalized ML",0.2444954113830492
1676,"ML",0.20344022157842284
1677,"Penalized ML",0.23548854339317618
1677,"ML",0.14091959414844998
1678,"Penalized ML",0.22794980772359627
1678,"ML",0.17736001820863767
1679,"Penalized ML",0.22230984800678175
1679,"ML",0.2949875049925355
1680,"Penalized ML",0.21173518900726027
1680,"ML",0.1400534540158293
1681,"Penalized ML",0.20566712187107297
1681,"ML",0.1218295198491382
1682,"Penalized ML",0.20267553461137097
1682,"ML",0.18691751510946292
1683,"Penalized ML",0.1995391036450331
1683,"ML",0.21916418848231536
1684,"Penalized ML",0.19186849363641148
1684,"ML",0.1521428944241248
1685,"Penalized ML",0.18759633238587484
1685,"ML",0.20016139342028963
1686,"Penalized ML",0.1800585099207193
1686,"ML",0.04818559740215755
1687,"Penalized ML",0.18105799900405867
1687,"ML",0.1309780826946617
1688,"Penalized ML",0.1831112830854482
1688,"ML",0.10310626778091268
1689,"Penalized ML",0.19244837434105133
1689,"ML",0.24635167271842362
1690,"Penalized ML",0.1946928597636492
1690,"ML",0.26851624235295457
1691,"Penalized ML",0.18628473865843403
1691,"ML",0.11599346001282351
1692,"Penalized ML",0.1821541730526905
1692,"ML",0.09248925818695032
1693,"Penalized ML",0.1829875748463184
1693,"ML",0.13525117586266247
1694,"Penalized ML",0.1881778340882832
1694,"ML",0.13180879304956697
1695,"Penalized ML",0.19816608604495128
1695,"ML",0.15793921241295916
1696,"Penalized ML",0.2045428356095539
1696,"ML",0.2097637055087891
1697,"Penalized ML",0.20631934657034076
1697,"ML",0.27424899795917684
1698,"Penalized ML",0.2020267665150937
1698,"ML",0.14522190161266924
1699,"Penalized ML",0.20188718557865076
1699,"ML",0.16742565246277338
1700,"Penalized ML",0.20428513552576827
1700,"ML",0.17077687870131666
1701,"Penalized ML",0.208723345627529
1701,"ML",0.06968782125962557
1702,"Penalized ML",0.2231943691043669
1702,"ML",0.2868534562674088
1703,"Penalized ML",0.23234365737080614
1703,"ML",0.2428575526184498
1704,"Penalized ML",0.23998434807288535
1704,"ML",0.4195847382326497
1705,"Penalized ML",0.23587233764470192
1705,"ML",0.4627041218649304
1706,"Penalized ML",0.21796548636006155
1706,"ML",0.08594126365149413
1707,"Penalized ML",0.20888490735650478
1707,"ML",0.11486193324365944
1708,"Penalized ML",0.2046933699214259
1708,"ML",0.06301290707299245
1709,"Penalized ML",0.20997783868359862
1709,"ML",0.13522921292747084
1710,"Penalized ML",0.22036193490540046
1710,"ML",0.1263152964535727
1711,"Penalized ML",0.2363380609949327
1711,"ML",0.26073701665563515
1712,"Penalized ML",0.24767262757301636
1712,"ML",0.18246429478039886
1713,"Penalized ML",0.2620584038151589
1713,"ML",0.43273888027298085
1714,"Penalized ML",0.2677901701979122
1714,"ML",0.3299546538870651
1715,"Penalized ML",0.26968099347785807
1715,"ML",0.14172364295833964
1716,"Penalized ML",0.2759832009950288
1716,"ML",0.2638974464526601
1717,"Penalized ML",0.28234811732958554
1717,"ML",0.40427268177082126
1718,"Penalized ML",0.2825784151019749
1718,"ML",0.2016330368866103
1719,"Penalized ML",0.2857311476705074
1719,"ML",0.24025061050317645
1720,"Penalized ML",0.28587192503671854
1720,"ML",0.21370221759697045
1721,"Penalized ML",0.2782976992007872
1721,"ML",0.258141965444145
1722,"Penalized ML",0.26731448427862586
1722,"ML",0.12438557702343025
1723,"Penalized ML",0.2580566405333011
1723,"ML",0.12455232602820475
1724,"Penalized ML",0.2508650027047286
1724,"ML",0.06931082008734327
1725,"Penalized ML",0.2510415022077514
1725,"ML",0.24523140234605945
1726,"Penalized ML",0.2485380798308566
1726,"ML",0.2083818723055784
1727,"Penalized ML",0.24751387403759126
1727,"ML",0.2495912188988037
1728,"Penalized ML",0.24593167654621098
1728,"ML",0.18660406165046145
1729,"Penalized ML",0.24704958803393404
1729,"ML",0.3369989339140954
1730,"Penalized ML",0.2410169694377775
1730,"ML",0.2235636262026995
1731,"Penalized ML",0.23004486871648336
1731,"ML",0.11085901797054389
1732,"Penalized ML",0.22515048433703652
1732,"ML",0.10129004923140747
1733,"Penalized ML",0.22672219201530397
1733,"ML",0.37687841868358424
1734,"Penalized ML",0.21809881449168236
1734,"ML",0.10573717819986755
1735,"Penalized ML",0.2074336138114535
1735,"ML",0.1147771255276058
1736,"Penalized ML",0.20296071397390184
1736,"ML",0.14319422112917793
1737,"Penalized ML",0.2030983374574388
1737,"ML",0.3265935684826391
1738,"Penalized ML",0.19169806426399902
1738,"ML",0.07782277230679435
1739,"Penalized ML",0.18952570122533557
1739,"ML",0.12248554625322883
1740,"Penalized ML",0.19130766934020144
1740,"ML",0.20634623361591903
1741,"Penalized ML",0.19160558044402623
1741,"ML",0.11208060285453587
1742,"Penalized ML",0.19830678701312837
1742,"ML",0.12503595438991014
1743,"Penalized ML",0.2086006605384726
1743,"ML",0.26914218990546684
1744,"Penalized ML",0.2142774575284844
1744,"ML",0.1127027138253797
1745,"Penalized ML",0.22379868180842097
1745,"ML",0.180756028189101
1746,"Penalized ML",0.2319615581239489
1746,"ML",0.27575205299710165
1747,"Penalized ML",0.23638660199282785
1747,"ML",0.17033887488658475
1748,"Penalized ML",0.24336307869755236
1748,"ML",0.4116091866710811
1749,"Penalized ML",0.23705398508710973
1749,"ML",0.11570676109334116
1750,"Penalized ML",0.23756096732736703
1750,"ML",0.3057080275108383
1751,"Penalized ML",0.23345035503805345
1751,"ML",0.10534876885518833
1752,"Penalized ML",0.23419432128362222
